statenum,QUARTER,wagebins,count,pop,cpi,MW,TREATMENT
10,2006Q4,118,939,1276218,109.5,6.75,0
10,2006Q4,156,905,1276218,109.5,6.75,0
10,2006Q4,78,3043,1276218,109.5,6.75,0
10,2006Q4,70,7399,1276218,109.5,6.75,0
10,2006Q4,88,4931,1276218,109.5,6.75,0
10,2006Q4,96,2472,1276218,109.5,6.75,0
10,2006Q4,72,5699,1276218,109.5,6.75,0
10,2006Q4,124,2257,1276218,109.5,6.75,0
10,2006Q4,142,535,1276218,109.5,6.75,0
10,2006Q4,48,3556,1276218,109.5,6.75,0
10,2006Q4,53,1702,1276218,109.5,6.75,0
10,2006Q4,63,4733,1276218,109.5,6.75,0
10,2006Q4,155,523,1276218,109.5,6.75,0
10,2006Q4,158,2226,1276218,109.5,6.75,0
10,2006Q4,126,5436,1276218,109.5,6.75,0
10,2006Q4,136,1722,1276218,109.5,6.75,0
10,2006Q4,56,8759,1276218,109.5,6.75,0
10,2006Q4,27,760,1276218,109.5,6.75,0
10,2006Q4,150,2268,1276218,109.5,6.75,0
10,2006Q4,89,4129,1276218,109.5,6.75,0
10,2006Q4,46,3063,1276218,109.5,6.75,0
10,2006Q4,113,2092,1276218,109.5,6.75,0
10,2006Q4,115,2473,1276218,109.5,6.75,0
10,2006Q4,74,5043,1276218,109.5,6.75,0
10,2006Q4,135,2632,1276218,109.5,6.75,0
10,2006Q4,18,94,1276218,109.5,6.75,0
10,2006Q4,67,3393,1276218,109.5,6.75,0
10,2006Q4,129,1099,1276218,109.5,6.75,0
10,2006Q4,159,1849,1276218,109.5,6.75,0
10,2006Q4,41,4992,1276218,109.5,6.75,0
10,2006Q4,97,960,1276218,109.5,6.75,0
10,2006Q4,107,3828,1276218,109.5,6.75,0
10,2006Q4,50,3029,1276218,109.5,6.75,0
10,2006Q4,140,3193,1276218,109.5,6.75,0
10,2006Q4,110,2001,1276218,109.5,6.75,0
10,2006Q4,133,1882,1276218,109.5,6.75,0
10,2006Q4,81,2679,1276218,109.5,6.75,0
10,2006Q4,138,1255,1276218,109.5,6.75,0
10,2006Q4,104,1854,1276218,109.5,6.75,0
10,2006Q4,93,3485,1276218,109.5,6.75,0
10,2006Q4,146,1841,1276218,109.5,6.75,0
10,2006Q4,83,1639,1276218,109.5,6.75,0
10,2006Q4,145,947,1276218,109.5,6.75,0
10,2006Q4,100,1132,1276218,109.5,6.75,0
10,2006Q4,84,6173,1276218,109.5,6.75,0
10,2006Q4,101,2526,1276218,109.5,6.75,0
10,2006Q4,149,1619,1276218,109.5,6.75,0
10,2006Q4,130,3028,1276218,109.5,6.75,0
10,2006Q4,119,716,1276218,109.5,6.75,0
10,2006Q4,51,1932,1276218,109.5,6.75,0
10,2006Q4,91,2026,1276218,109.5,6.75,0
10,2006Q4,116,2478,1276218,109.5,6.75,0
10,2006Q4,87,2459,1276218,109.5,6.75,0
10,2006Q4,24,484,1276218,109.5,6.75,0
10,2006Q4,154,1462,1276218,109.5,6.75,0
10,2006Q4,29,1279,1276218,109.5,6.75,0
10,2006Q4,76,1147,1276218,109.5,6.75,0
10,2006Q4,134,1163,1276218,109.5,6.75,0
10,2006Q4,62,2120,1276218,109.5,6.75,0
10,2006Q4,111,1239,1276218,109.5,6.75,0
10,2006Q4,58,1688,1276218,109.5,6.75,0
10,2006Q4,123,1340,1276218,109.5,6.75,0
10,2006Q4,153,649,1276218,109.5,6.75,0
10,2006Q4,120,752,1276218,109.5,6.75,0
10,2006Q4,143,1152,1276218,109.5,6.75,0
10,2006Q4,42,8646,1276218,109.5,6.75,0
10,2006Q4,160,527,1276218,109.5,6.75,0
10,2006Q4,128,1612,1276218,109.5,6.75,0
10,2006Q4,15,101,1276218,109.5,6.75,0
10,2006Q4,151,112,1276218,109.5,6.75,0
10,2006Q4,137,1462,1276218,109.5,6.75,0
10,2006Q4,30,2691,1276218,109.5,6.75,0
10,2006Q4,125,1355,1276218,109.5,6.75,0
10,2006Q4,106,949,1276218,109.5,6.75,0
10,2006Q4,152,636,1276218,109.5,6.75,0
10,2006Q4,121,3196,1276218,109.5,6.75,0
10,2006Q4,114,894,1276218,109.5,6.75,0
10,2006Q4,20,247,1276218,109.5,6.75,0
10,2006Q4,157,1394,1276218,109.5,6.75,0
10,2006Q4,21,459,1276218,109.5,6.75,0
10,2006Q4,28,1481,1276218,109.5,6.75,0
10,2006Q4,25,228,1276218,109.5,6.75,0
10,2006Q4,148,858,1276218,109.5,6.75,0
10,2006Q4,22,436,1276218,109.5,6.75,0
10,2006Q4,26,99,1276218,109.5,6.75,0
11,2006Q1,68,2185,335303,108.666666666667,6.8,0
11,2006Q1,46,1122,335303,108.666666666667,6.8,0
11,2006Q1,122,458,335303,108.666666666667,6.8,0
11,2006Q1,113,1950,335303,108.666666666667,6.8,0
11,2006Q1,48,3989,335303,108.666666666667,6.8,0
11,2006Q1,33,5630,335303,108.666666666667,6.8,0
11,2006Q1,140,454,335303,108.666666666667,6.8,0
11,2006Q1,69,1395,335303,108.666666666667,6.8,0
11,2006Q1,59,2295,335303,108.666666666667,6.8,0
11,2006Q1,75,1870,335303,108.666666666667,6.8,0
11,2006Q1,136,811,335303,108.666666666667,6.8,0
11,2006Q1,78,1385,335303,108.666666666667,6.8,0
11,2006Q1,45,2873,335303,108.666666666667,6.8,0
11,2006Q1,47,6121,335303,108.666666666667,6.8,0
11,2006Q1,57,4530,335303,108.666666666667,6.8,0
11,2006Q1,61,2236,335303,108.666666666667,6.8,0
11,2006Q1,137,632,335303,108.666666666667,6.8,0
11,2006Q1,44,2629,335303,108.666666666667,6.8,0
11,2006Q1,104,1587,335303,108.666666666667,6.8,0
11,2006Q1,50,2016,335303,108.666666666667,6.8,0
11,2006Q1,55,562,335303,108.666666666667,6.8,0
11,2006Q1,49,856,335303,108.666666666667,6.8,0
11,2006Q1,37,1674,335303,108.666666666667,6.8,0
11,2006Q1,76,2396,335303,108.666666666667,6.8,0
11,2006Q1,130,247,335303,108.666666666667,6.8,0
11,2006Q1,152,483,335303,108.666666666667,6.8,0
11,2006Q1,58,1114,335303,108.666666666667,6.8,0
11,2006Q1,147,1061,335303,108.666666666667,6.8,0
11,2006Q1,32,3593,335303,108.666666666667,6.8,0
11,2006Q1,108,609,335303,108.666666666667,6.8,0
11,2006Q1,91,1825,335303,108.666666666667,6.8,0
11,2006Q1,64,1328,335303,108.666666666667,6.8,0
11,2006Q1,38,4570,335303,108.666666666667,6.8,0
11,2006Q1,65,1873,335303,108.666666666667,6.8,0
11,2006Q1,118,1066,335303,108.666666666667,6.8,0
11,2006Q1,82,779,335303,108.666666666667,6.8,0
11,2006Q1,106,450,335303,108.666666666667,6.8,0
11,2006Q1,63,1353,335303,108.666666666667,6.8,0
11,2006Q1,66,5318,335303,108.666666666667,6.8,0
11,2006Q1,80,2623,335303,108.666666666667,6.8,0
11,2006Q1,77,908,335303,108.666666666667,6.8,0
11,2006Q1,79,873,335303,108.666666666667,6.8,0
11,2006Q1,123,850,335303,108.666666666667,6.8,0
11,2006Q1,41,641,335303,108.666666666667,6.8,0
11,2006Q1,40,2173,335303,108.666666666667,6.8,0
11,2006Q1,149,171,335303,108.666666666667,6.8,0
11,2006Q1,125,747,335303,108.666666666667,6.8,0
11,2006Q1,150,563,335303,108.666666666667,6.8,0
11,2006Q1,56,406,335303,108.666666666667,6.8,0
11,2006Q1,85,3337,335303,108.666666666667,6.8,0
11,2006Q1,36,2548,335303,108.666666666667,6.8,0
11,2006Q1,132,1201,335303,108.666666666667,6.8,0
11,2006Q1,71,4421,335303,108.666666666667,6.8,0
11,2006Q1,89,622,335303,108.666666666667,6.8,0
11,2006Q1,146,102,335303,108.666666666667,6.8,0
11,2006Q1,43,5209,335303,108.666666666667,6.8,0
11,2006Q1,60,1018,335303,108.666666666667,6.8,0
11,2006Q1,94,1703,335303,108.666666666667,6.8,0
11,2006Q1,109,1798,335303,108.666666666667,6.8,0
11,2006Q1,72,677,335303,108.666666666667,6.8,0
11,2006Q1,42,1147,335303,108.666666666667,6.8,0
11,2006Q1,127,531,335303,108.666666666667,6.8,0
11,2006Q1,84,804,335303,108.666666666667,6.8,0
11,2006Q1,100,213,335303,108.666666666667,6.8,0
11,2006Q1,133,1074,335303,108.666666666667,6.8,0
11,2006Q1,52,2593,335303,108.666666666667,6.8,0
11,2006Q1,151,726,335303,108.666666666667,6.8,0
11,2006Q1,128,329,335303,108.666666666667,6.8,0
11,2006Q1,124,172,335303,108.666666666667,6.8,0
11,2006Q1,102,1463,335303,108.666666666667,6.8,0
11,2006Q1,35,2147,335303,108.666666666667,6.8,0
11,2006Q1,62,2388,335303,108.666666666667,6.8,0
11,2006Q1,111,563,335303,108.666666666667,6.8,0
11,2006Q1,110,530,335303,108.666666666667,6.8,0
11,2006Q1,157,519,335303,108.666666666667,6.8,0
11,2006Q1,53,844,335303,108.666666666667,6.8,0
11,2006Q1,121,711,335303,108.666666666667,6.8,0
11,2006Q1,126,649,335303,108.666666666667,6.8,0
11,2006Q1,105,337,335303,108.666666666667,6.8,0
11,2006Q1,156,71,335303,108.666666666667,6.8,0
11,2006Q1,86,659,335303,108.666666666667,6.8,0
11,2006Q1,19,191,335303,108.666666666667,6.8,0
11,2006Q1,87,722,335303,108.666666666667,6.8,0
11,2006Q1,88,920,335303,108.666666666667,6.8,0
11,2006Q1,92,432,335303,108.666666666667,6.8,0
11,2006Q1,96,225,335303,108.666666666667,6.8,0
11,2006Q1,97,1066,335303,108.666666666667,6.8,0
11,2006Q1,93,244,335303,108.666666666667,6.8,0
11,2006Q1,83,711,335303,108.666666666667,6.8,0
11,2006Q1,70,801,335303,108.666666666667,6.8,0
11,2006Q1,67,1004,335303,108.666666666667,6.8,0
11,2006Q1,95,1666,335303,108.666666666667,6.8,0
11,2006Q1,34,1150,335303,108.666666666667,6.8,0
11,2006Q1,74,382,335303,108.666666666667,6.8,0
11,2006Q1,116,369,335303,108.666666666667,6.8,0
11,2006Q1,114,239,335303,108.666666666667,6.8,0
11,2006Q1,142,618,335303,108.666666666667,6.8,0
11,2006Q1,144,36,335303,108.666666666667,6.8,0
11,2006Q1,129,243,335303,108.666666666667,6.8,0
11,2006Q1,51,294,335303,108.666666666667,6.8,0
11,2006Q1,103,291,335303,108.666666666667,6.8,0
11,2006Q1,99,1445,335303,108.666666666667,6.8,0
11,2006Q1,18,40,335303,108.666666666667,6.8,0
11,2006Q1,101,520,335303,108.666666666667,6.8,0
11,2006Q1,98,622,335303,108.666666666667,6.8,0
11,2006Q1,159,213,335303,108.666666666667,6.8,0
11,2006Q1,73,963,335303,108.666666666667,6.8,0
11,2006Q1,117,40,335303,108.666666666667,6.8,0
11,2006Q1,39,1254,335303,108.666666666667,6.8,0
11,2006Q1,112,468,335303,108.666666666667,6.8,0
11,2006Q1,81,320,335303,108.666666666667,6.8,0
11,2006Q1,139,169,335303,108.666666666667,6.8,0
11,2006Q1,154,132,335303,108.666666666667,6.8,0
11,2006Q1,28,117,335303,108.666666666667,6.8,0
11,2006Q1,23,166,335303,108.666666666667,6.8,0
11,2006Q1,138,200,335303,108.666666666667,6.8,0
11,2006Q1,141,803,335303,108.666666666667,6.8,0
11,2006Q1,135,176,335303,108.666666666667,6.8,0
11,2006Q1,145,652,335303,108.666666666667,6.8,0
11,2006Q1,54,162,335303,108.666666666667,6.8,0
11,2006Q1,115,135,335303,108.666666666667,6.8,0
11,2006Q1,27,58,335303,108.666666666667,6.8,0
11,2006Q1,16,115,335303,108.666666666667,6.8,0
11,2006Q1,107,761,335303,108.666666666667,6.8,0
11,2006Q1,31,134,335303,108.666666666667,6.8,0
11,2006Q1,25,51,335303,108.666666666667,6.8,0
11,2006Q1,134,34,335303,108.666666666667,6.8,0
11,2006Q1,120,194,335303,108.666666666667,6.8,0
11,2006Q1,153,59,335303,108.666666666667,6.8,0
11,2006Q1,119,230,335303,108.666666666667,6.8,0
11,2006Q1,131,245,335303,108.666666666667,6.8,0
11,2006Q1,148,308,335303,108.666666666667,6.8,0
11,2006Q1,21,75,335303,108.666666666667,6.8,0
11,2006Q1,90,697,335303,108.666666666667,6.8,0
11,2006Q1,160,105,335303,108.666666666667,6.8,0
11,2006Q1,143,244,335303,108.666666666667,6.8,0
11,2006Q1,24,36,335303,108.666666666667,6.8,0
11,2006Q1,15,20,335303,108.666666666667,6.8,0
11,2006Q1,155,43,335303,108.666666666667,6.8,0
11,2006Q1,30,121,335303,108.666666666667,6.8,0
11,2006Q1,20,57,335303,108.666666666667,6.8,0
11,2006Q1,29,37,335303,108.666666666667,6.8,0
11,2006Q2,75,3345,335625,109.133333333333,7.15,1
11,2006Q2,99,2040,335625,109.133333333333,7.15,1
11,2006Q2,72,1649,335625,109.133333333333,7.15,1
11,2006Q2,65,1335,335625,109.133333333333,7.15,1
11,2006Q2,102,1658,335625,109.133333333333,7.15,1
11,2006Q2,83,757,335625,109.133333333333,7.15,1
11,2006Q2,43,5790,335625,109.133333333333,7.15,1
11,2006Q2,88,1317,335625,109.133333333333,7.15,1
11,2006Q2,80,2338,335625,109.133333333333,7.15,1
11,2006Q2,61,3471,335625,109.133333333333,7.15,1
11,2006Q2,36,2679,335625,109.133333333333,7.15,1
11,2006Q2,38,5236,335625,109.133333333333,7.15,1
11,2006Q2,66,5345,335625,109.133333333333,7.15,1
11,2006Q2,77,730,335625,109.133333333333,7.15,1
11,2006Q2,64,2235,335625,109.133333333333,7.15,1
11,2006Q2,93,875,335625,109.133333333333,7.15,1
11,2006Q2,94,3134,335625,109.133333333333,7.15,1
11,2006Q2,60,1936,335625,109.133333333333,7.15,1
11,2006Q2,133,139,335625,109.133333333333,7.15,1
11,2006Q2,148,87,335625,109.133333333333,7.15,1
11,2006Q2,131,1337,335625,109.133333333333,7.15,1
11,2006Q2,57,5675,335625,109.133333333333,7.15,1
11,2006Q2,87,725,335625,109.133333333333,7.15,1
11,2006Q2,141,1092,335625,109.133333333333,7.15,1
11,2006Q2,34,5030,335625,109.133333333333,7.15,1
11,2006Q2,70,1028,335625,109.133333333333,7.15,1
11,2006Q2,90,2210,335625,109.133333333333,7.15,1
11,2006Q2,117,1999,335625,109.133333333333,7.15,1
11,2006Q2,59,3313,335625,109.133333333333,7.15,1
11,2006Q2,51,1267,335625,109.133333333333,7.15,1
11,2006Q2,85,2710,335625,109.133333333333,7.15,1
11,2006Q2,54,1345,335625,109.133333333333,7.15,1
11,2006Q2,132,1253,335625,109.133333333333,7.15,1
11,2006Q2,32,1696,335625,109.133333333333,7.15,1
11,2006Q2,68,2708,335625,109.133333333333,7.15,1
11,2006Q2,135,817,335625,109.133333333333,7.15,1
11,2006Q2,147,640,335625,109.133333333333,7.15,1
11,2006Q2,49,565,335625,109.133333333333,7.15,1
11,2006Q2,53,1225,335625,109.133333333333,7.15,1
11,2006Q2,120,809,335625,109.133333333333,7.15,1
11,2006Q2,71,4492,335625,109.133333333333,7.15,1
11,2006Q2,106,1074,335625,109.133333333333,7.15,1
11,2006Q2,44,3889,335625,109.133333333333,7.15,1
11,2006Q2,33,3663,335625,109.133333333333,7.15,1
11,2006Q2,50,2370,335625,109.133333333333,7.15,1
11,2006Q2,56,577,335625,109.133333333333,7.15,1
11,2006Q2,47,11326,335625,109.133333333333,7.15,1
11,2006Q2,73,661,335625,109.133333333333,7.15,1
11,2006Q2,159,151,335625,109.133333333333,7.15,1
11,2006Q2,150,988,335625,109.133333333333,7.15,1
11,2006Q2,140,741,335625,109.133333333333,7.15,1
11,2006Q2,41,1834,335625,109.133333333333,7.15,1
11,2006Q2,127,426,335625,109.133333333333,7.15,1
11,2006Q2,108,1578,335625,109.133333333333,7.15,1
11,2006Q2,122,476,335625,109.133333333333,7.15,1
11,2006Q2,138,181,335625,109.133333333333,7.15,1
11,2006Q2,40,3158,335625,109.133333333333,7.15,1
11,2006Q2,103,1359,335625,109.133333333333,7.15,1
11,2006Q2,67,1033,335625,109.133333333333,7.15,1
11,2006Q2,111,579,335625,109.133333333333,7.15,1
11,2006Q2,137,286,335625,109.133333333333,7.15,1
11,2006Q2,63,1627,335625,109.133333333333,7.15,1
11,2006Q2,37,1818,335625,109.133333333333,7.15,1
11,2006Q2,160,45,335625,109.133333333333,7.15,1
11,2006Q2,113,2367,335625,109.133333333333,7.15,1
11,2006Q2,104,444,335625,109.133333333333,7.15,1
11,2006Q2,158,438,335625,109.133333333333,7.15,1
11,2006Q2,145,76,335625,109.133333333333,7.15,1
11,2006Q2,112,327,335625,109.133333333333,7.15,1
11,2006Q2,52,4988,335625,109.133333333333,7.15,1
11,2006Q2,97,503,335625,109.133333333333,7.15,1
11,2006Q2,109,130,335625,109.133333333333,7.15,1
11,2006Q2,76,1080,335625,109.133333333333,7.15,1
11,2006Q2,45,2432,335625,109.133333333333,7.15,1
11,2006Q2,124,773,335625,109.133333333333,7.15,1
11,2006Q2,79,1234,335625,109.133333333333,7.15,1
11,2006Q2,21,52,335625,109.133333333333,7.15,1
11,2006Q2,84,1144,335625,109.133333333333,7.15,1
11,2006Q2,39,1281,335625,109.133333333333,7.15,1
11,2006Q2,86,708,335625,109.133333333333,7.15,1
11,2006Q2,69,1376,335625,109.133333333333,7.15,1
11,2006Q2,92,526,335625,109.133333333333,7.15,1
11,2006Q2,128,157,335625,109.133333333333,7.15,1
11,2006Q2,89,1154,335625,109.133333333333,7.15,1
11,2006Q2,126,264,335625,109.133333333333,7.15,1
11,2006Q2,82,997,335625,109.133333333333,7.15,1
11,2006Q2,48,1175,335625,109.133333333333,7.15,1
11,2006Q2,105,319,335625,109.133333333333,7.15,1
11,2006Q2,78,1227,335625,109.133333333333,7.15,1
11,2006Q2,62,1132,335625,109.133333333333,7.15,1
11,2006Q2,26,80,335625,109.133333333333,7.15,1
11,2006Q2,46,1124,335625,109.133333333333,7.15,1
11,2006Q2,81,969,335625,109.133333333333,7.15,1
11,2006Q2,55,725,335625,109.133333333333,7.15,1
11,2006Q2,74,949,335625,109.133333333333,7.15,1
11,2006Q2,23,273,335625,109.133333333333,7.15,1
11,2006Q2,136,591,335625,109.133333333333,7.15,1
11,2006Q2,35,1827,335625,109.133333333333,7.15,1
11,2006Q2,42,563,335625,109.133333333333,7.15,1
11,2006Q2,142,479,335625,109.133333333333,7.15,1
11,2006Q2,125,375,335625,109.133333333333,7.15,1
11,2006Q2,91,492,335625,109.133333333333,7.15,1
11,2006Q2,58,704,335625,109.133333333333,7.15,1
11,2006Q2,96,627,335625,109.133333333333,7.15,1
11,2006Q2,110,686,335625,109.133333333333,7.15,1
11,2006Q2,144,1310,335625,109.133333333333,7.15,1
11,2006Q2,95,361,335625,109.133333333333,7.15,1
11,2006Q2,101,735,335625,109.133333333333,7.15,1
11,2006Q2,29,138,335625,109.133333333333,7.15,1
11,2006Q2,149,304,335625,109.133333333333,7.15,1
11,2006Q2,139,116,335625,109.133333333333,7.15,1
11,2006Q2,130,283,335625,109.133333333333,7.15,1
11,2006Q2,152,169,335625,109.133333333333,7.15,1
11,2006Q2,107,302,335625,109.133333333333,7.15,1
11,2006Q2,156,486,335625,109.133333333333,7.15,1
11,2006Q2,123,249,335625,109.133333333333,7.15,1
11,2006Q2,129,481,335625,109.133333333333,7.15,1
11,2006Q2,100,285,335625,109.133333333333,7.15,1
11,2006Q2,98,486,335625,109.133333333333,7.15,1
11,2006Q2,30,239,335625,109.133333333333,7.15,1
11,2006Q2,116,145,335625,109.133333333333,7.15,1
11,2006Q2,27,34,335625,109.133333333333,7.15,1
11,2006Q2,151,132,335625,109.133333333333,7.15,1
11,2006Q2,118,149,335625,109.133333333333,7.15,1
11,2006Q2,146,312,335625,109.133333333333,7.15,1
11,2006Q2,114,216,335625,109.133333333333,7.15,1
11,2006Q2,115,137,335625,109.133333333333,7.15,1
11,2006Q2,31,85,335625,109.133333333333,7.15,1
11,2006Q2,17,41,335625,109.133333333333,7.15,1
11,2006Q2,153,85,335625,109.133333333333,7.15,1
11,2006Q2,134,107,335625,109.133333333333,7.15,1
11,2006Q2,24,82,335625,109.133333333333,7.15,1
11,2006Q2,22,78,335625,109.133333333333,7.15,1
11,2006Q2,155,93,335625,109.133333333333,7.15,1
11,2006Q2,20,56,335625,109.133333333333,7.15,1
11,2006Q2,19,100,335625,109.133333333333,7.15,1
11,2006Q2,18,30,335625,109.133333333333,7.15,1
11,2006Q2,15,44,335625,109.133333333333,7.15,1
11,2006Q3,47,10203,336076,109.2,7.15,0
11,2006Q3,36,3434,336076,109.2,7.15,0
11,2006Q3,34,7852,336076,109.2,7.15,0
11,2006Q3,62,1115,336076,109.2,7.15,0
11,2006Q3,57,3999,336076,109.2,7.15,0
11,2006Q3,97,268,336076,109.2,7.15,0
11,2006Q3,41,2458,336076,109.2,7.15,0
11,2006Q3,113,2157,336076,109.2,7.15,0
11,2006Q3,32,913,336076,109.2,7.15,0
11,2006Q3,89,1170,336076,109.2,7.15,0
11,2006Q3,120,1064,336076,109.2,7.15,0
11,2006Q3,44,3719,336076,109.2,7.15,0
11,2006Q3,55,1026,336076,109.2,7.15,0
11,2006Q3,88,1409,336076,109.2,7.15,0
11,2006Q3,68,3261,336076,109.2,7.15,0
11,2006Q3,43,5132,336076,109.2,7.15,0
11,2006Q3,38,7233,336076,109.2,7.15,0
11,2006Q3,98,500,336076,109.2,7.15,0
11,2006Q3,58,839,336076,109.2,7.15,0
11,2006Q3,124,677,336076,109.2,7.15,0
11,2006Q3,54,1968,336076,109.2,7.15,0
11,2006Q3,33,1923,336076,109.2,7.15,0
11,2006Q3,96,1773,336076,109.2,7.15,0
11,2006Q3,53,1309,336076,109.2,7.15,0
11,2006Q3,82,1175,336076,109.2,7.15,0
11,2006Q3,61,3958,336076,109.2,7.15,0
11,2006Q3,87,680,336076,109.2,7.15,0
11,2006Q3,71,3644,336076,109.2,7.15,0
11,2006Q3,131,1268,336076,109.2,7.15,0
11,2006Q3,51,1637,336076,109.2,7.15,0
11,2006Q3,60,983,336076,109.2,7.15,0
11,2006Q3,37,2224,336076,109.2,7.15,0
11,2006Q3,39,1661,336076,109.2,7.15,0
11,2006Q3,117,2107,336076,109.2,7.15,0
11,2006Q3,102,1148,336076,109.2,7.15,0
11,2006Q3,49,1602,336076,109.2,7.15,0
11,2006Q3,56,2427,336076,109.2,7.15,0
11,2006Q3,84,1564,336076,109.2,7.15,0
11,2006Q3,64,1497,336076,109.2,7.15,0
11,2006Q3,50,2579,336076,109.2,7.15,0
11,2006Q3,69,862,336076,109.2,7.15,0
11,2006Q3,48,984,336076,109.2,7.15,0
11,2006Q3,91,297,336076,109.2,7.15,0
11,2006Q3,74,957,336076,109.2,7.15,0
11,2006Q3,70,2774,336076,109.2,7.15,0
11,2006Q3,59,2206,336076,109.2,7.15,0
11,2006Q3,90,2552,336076,109.2,7.15,0
11,2006Q3,52,4247,336076,109.2,7.15,0
11,2006Q3,111,519,336076,109.2,7.15,0
11,2006Q3,66,4649,336076,109.2,7.15,0
11,2006Q3,85,1913,336076,109.2,7.15,0
11,2006Q3,140,400,336076,109.2,7.15,0
11,2006Q3,77,1160,336076,109.2,7.15,0
11,2006Q3,40,2898,336076,109.2,7.15,0
11,2006Q3,156,337,336076,109.2,7.15,0
11,2006Q3,128,180,336076,109.2,7.15,0
11,2006Q3,73,1037,336076,109.2,7.15,0
11,2006Q3,75,4150,336076,109.2,7.15,0
11,2006Q3,94,2468,336076,109.2,7.15,0
11,2006Q3,35,2908,336076,109.2,7.15,0
11,2006Q3,76,912,336076,109.2,7.15,0
11,2006Q3,158,372,336076,109.2,7.15,0
11,2006Q3,129,345,336076,109.2,7.15,0
11,2006Q3,80,2868,336076,109.2,7.15,0
11,2006Q3,42,2983,336076,109.2,7.15,0
11,2006Q3,136,490,336076,109.2,7.15,0
11,2006Q3,72,1770,336076,109.2,7.15,0
11,2006Q3,127,288,336076,109.2,7.15,0
11,2006Q3,63,1422,336076,109.2,7.15,0
11,2006Q3,103,1449,336076,109.2,7.15,0
11,2006Q3,106,958,336076,109.2,7.15,0
11,2006Q3,65,1274,336076,109.2,7.15,0
11,2006Q3,78,1345,336076,109.2,7.15,0
11,2006Q3,151,182,336076,109.2,7.15,0
11,2006Q3,45,2236,336076,109.2,7.15,0
11,2006Q3,95,509,336076,109.2,7.15,0
11,2006Q3,132,1536,336076,109.2,7.15,0
11,2006Q3,46,1167,336076,109.2,7.15,0
11,2006Q3,144,1576,336076,109.2,7.15,0
11,2006Q3,101,1542,336076,109.2,7.15,0
11,2006Q3,92,344,336076,109.2,7.15,0
11,2006Q3,137,353,336076,109.2,7.15,0
11,2006Q3,141,564,336076,109.2,7.15,0
11,2006Q3,67,1692,336076,109.2,7.15,0
11,2006Q3,116,279,336076,109.2,7.15,0
11,2006Q3,79,1429,336076,109.2,7.15,0
11,2006Q3,93,1207,336076,109.2,7.15,0
11,2006Q3,110,827,336076,109.2,7.15,0
11,2006Q3,100,398,336076,109.2,7.15,0
11,2006Q3,22,91,336076,109.2,7.15,0
11,2006Q3,145,185,336076,109.2,7.15,0
11,2006Q3,107,109,336076,109.2,7.15,0
11,2006Q3,122,803,336076,109.2,7.15,0
11,2006Q3,147,179,336076,109.2,7.15,0
11,2006Q3,18,183,336076,109.2,7.15,0
11,2006Q3,118,482,336076,109.2,7.15,0
11,2006Q3,108,765,336076,109.2,7.15,0
11,2006Q3,152,141,336076,109.2,7.15,0
11,2006Q3,104,386,336076,109.2,7.15,0
11,2006Q3,30,51,336076,109.2,7.15,0
11,2006Q3,155,168,336076,109.2,7.15,0
11,2006Q3,83,836,336076,109.2,7.15,0
11,2006Q3,149,359,336076,109.2,7.15,0
11,2006Q3,99,1398,336076,109.2,7.15,0
11,2006Q3,135,811,336076,109.2,7.15,0
11,2006Q3,150,345,336076,109.2,7.15,0
11,2006Q3,138,112,336076,109.2,7.15,0
11,2006Q3,105,853,336076,109.2,7.15,0
11,2006Q3,154,123,336076,109.2,7.15,0
11,2006Q3,114,405,336076,109.2,7.15,0
11,2006Q3,81,737,336076,109.2,7.15,0
11,2006Q3,115,315,336076,109.2,7.15,0
11,2006Q3,125,320,336076,109.2,7.15,0
11,2006Q3,112,555,336076,109.2,7.15,0
11,2006Q3,86,567,336076,109.2,7.15,0
11,2006Q3,134,197,336076,109.2,7.15,0
11,2006Q3,23,109,336076,109.2,7.15,0
11,2006Q3,142,213,336076,109.2,7.15,0
11,2006Q3,15,39,336076,109.2,7.15,0
11,2006Q3,159,43,336076,109.2,7.15,0
11,2006Q3,146,321,336076,109.2,7.15,0
11,2006Q3,29,313,336076,109.2,7.15,0
11,2006Q3,126,289,336076,109.2,7.15,0
11,2006Q3,109,137,336076,109.2,7.15,0
11,2006Q3,139,238,336076,109.2,7.15,0
11,2006Q3,24,141,336076,109.2,7.15,0
11,2006Q3,130,308,336076,109.2,7.15,0
11,2006Q3,16,24,336076,109.2,7.15,0
11,2006Q3,119,80,336076,109.2,7.15,0
11,2006Q3,157,130,336076,109.2,7.15,0
11,2006Q3,121,46,336076,109.2,7.15,0
11,2006Q3,28,52,336076,109.2,7.15,0
11,2006Q3,133,46,336076,109.2,7.15,0
11,2006Q3,160,65,336076,109.2,7.15,0
11,2006Q3,148,45,336076,109.2,7.15,0
11,2006Q3,31,43,336076,109.2,7.15,0
11,2006Q3,153,32,336076,109.2,7.15,0
11,2006Q4,95,551,336457,109.5,7.15,0
11,2006Q4,49,2001,336457,109.5,7.15,0
11,2006Q4,113,1264,336457,109.5,7.15,0
11,2006Q4,40,2907,336457,109.5,7.15,0
11,2006Q4,75,3855,336457,109.5,7.15,0
11,2006Q4,38,5332,336457,109.5,7.15,0
11,2006Q4,57,2745,336457,109.5,7.15,0
11,2006Q4,80,2503,336457,109.5,7.15,0
11,2006Q4,34,7919,336457,109.5,7.15,0
11,2006Q4,36,2844,336457,109.5,7.15,0
