QUARTER,PROV,WAGE_BIN,EMPLOYMENT,WAGE_MID
2006Q3,48,102,31685,25.375
2006Q3,48,148,5677,36.875
2006Q3,35,150,121081,37.375
2006Q3,24,84,117547,20.875
2006Q3,24,149,19454,37.125
2006Q3,11,43,5132,10.625
2006Q3,24,95,61236,23.625
2006Q3,24,100,31783,24.875
2006Q3,48,124,35810,30.875
2006Q3,10,63,3690,15.625
2006Q3,35,136,49374,33.875
2006Q3,24,123,26901,30.625
2006Q3,46,82,9748,20.375
2006Q3,59,95,33981,23.625
2006Q3,12,148,462,36.875
2006Q3,13,36,11648,8.875
2006Q3,46,59,20204,14.625
2006Q3,10,38,27762,9.375
2006Q3,24,132,52257,32.875
2006Q3,46,46,11914,11.375
2006Q3,10,79,5564,19.625
2006Q3,47,98,6350,24.375
2006Q3,46,156,6189,38.875
2006Q3,47,92,7127,22.875
2006Q3,24,50,69843,12.375
2006Q3,10,107,2401,26.625
2006Q3,59,41,38862,10.125
2006Q3,59,68,48986,16.875
2006Q3,35,95,88995,23.625
2006Q3,48,144,18996,35.875
2006Q3,35,74,64330,18.375
2006Q3,48,137,9699,34.125
2006Q3,12,36,20077,8.875
2006Q3,48,77,34911,19.125
2006Q3,24,118,21660,29.375
2006Q3,48,83,16029,20.625
2006Q3,24,131,44773,32.625
2006Q3,46,87,11452,21.625
2006Q3,47,101,5762,25.125
2006Q3,10,113,4969,28.125
2006Q3,46,61,40532,15.125
2006Q3,47,68,15506,16.875
2006Q3,13,66,19945,16.375
2006Q3,48,99,40688,24.625
2006Q3,11,38,7233,9.375
2006Q3,24,16,367,3.875
2006Q3,46,44,12801,10.875
2006Q3,11,98,500,24.375
2006Q3,46,45,13436,11.125
2006Q3,47,38,40437,9.375
2006Q3,47,80,25698,19.875
2006Q3,24,109,17473,27.125
2006Q3,24,101,43924,25.125
2006Q3,59,98,36959,24.375
2006Q3,10,30,2861,7.375
2006Q3,47,85,19400,21.125
2006Q3,35,67,44387,16.625
2006Q3,10,50,5137,12.375
2006Q3,24,49,41681,12.125
2006Q3,46,113,21116,28.125
2006Q3,11,58,839,14.375
2006Q3,24,42,110347,10.375
2006Q3,10,32,28775,7.875
2006Q3,35,107,43576,26.625
2006Q3,10,47,20371,11.625
2006Q3,24,68,106288,16.875
2006Q3,10,73,4371,18.125
2006Q3,24,60,49945,14.875
2006Q3,24,153,13224,38.125
2006Q3,24,114,26874,28.375
2006Q3,46,123,3413,30.625
2006Q3,46,65,11194,16.125
2006Q3,47,129,6115,32.125
2006Q3,46,63,9885,15.625
2006Q3,13,85,11597,21.125
2006Q3,48,44,17526,10.875
2006Q3,48,82,25626,20.375
2006Q3,24,63,48470,15.625
2006Q3,24,78,80774,19.375
2006Q3,35,159,39258,39.625
2006Q3,46,38,47196,9.375
2006Q3,10,61,9099,15.125
2006Q3,10,141,3181,35.125
2006Q3,13,43,19427,10.625
2006Q3,47,116,4514,28.875
2006Q3,35,63,89048,15.625
2006Q3,13,37,6501,9.125
2006Q3,11,124,677,30.875
2006Q3,13,69,6295,17.125
2006Q3,35,152,33230,37.875
2006Q3,11,54,1968,13.375
2006Q3,35,69,40482,17.125
2006Q3,11,33,1923,8.125
2006Q3,12,55,3633,13.625
2006Q3,24,34,9725,8.375
2006Q3,24,39,69987,9.625
2006Q3,48,39,13881,9.625
2006Q3,46,54,15915,13.375
2006Q3,12,71,22021,17.625
2006Q3,12,90,18212,22.375
2006Q3,35,77,115558,19.125
2006Q3,35,64,72134,15.875
2006Q3,24,144,40955,35.875
2006Q3,35,139,29918,34.625
2006Q3,35,130,42890,32.375
2006Q3,12,54,12010,13.375
2006Q3,46,125,2829,31.125
2006Q3,13,52,22976,12.875
2006Q3,12,57,24984,14.125
2006Q3,13,54,13011,13.375
2006Q3,48,131,30066,32.625
2006Q3,47,86,12137,21.375
2006Q3,12,81,7800,20.125
2006Q3,12,44,12492,10.875
2006Q3,47,69,4342,17.125
2006Q3,11,96,1773,23.875
2006Q3,12,92,5519,22.875
2006Q3,13,59,14046,14.625
2006Q3,12,45,19181,11.125
2006Q3,13,81,2901,20.125
2006Q3,10,126,3086,31.375
2006Q3,24,73,75082,18.125
2006Q3,13,80,8743,19.875
2006Q3,24,142,25559,35.375
2006Q3,47,154,4153,38.375
2006Q3,59,130,18235,32.375
2006Q3,10,76,1473,18.875
2006Q3,46,80,22703,19.875
2006Q3,47,106,5543,26.375
2006Q3,46,124,6163,30.875
2006Q3,13,47,44871,11.625
2006Q3,48,146,28347,36.375
2006Q3,24,55,38704,13.625
2006Q3,35,127,70347,31.625
2006Q3,47,148,5012,36.875
2006Q3,46,98,5337,24.375
2006Q3,13,135,6651,33.625
2006Q3,47,145,5231,36.125
2006Q3,11,53,1309,13.125
2006Q3,47,125,3068,31.125
2006Q3,48,147,12623,36.625
2006Q3,47,29,918,7.125
2006Q3,24,116,52495,28.875
2006Q3,59,105,16283,26.125
2006Q3,24,145,14818,36.125
2006Q3,24,51,40678,12.625
2006Q3,13,34,10361,8.375
2006Q3,35,21,3889,5.125
2006Q3,47,71,29186,17.625
2006Q3,59,100,22395,24.875
2006Q3,35,151,42503,37.625
2006Q3,24,135,61191,33.625
2006Q3,11,82,1175,20.375
2006Q3,13,73,5240,18.125
2006Q3,46,81,10839,20.125
2006Q3,35,48,55960,11.875
2006Q3,48,65,18898,16.125
2006Q3,10,130,1388,32.375
2006Q3,59,54,51154,13.375
2006Q3,48,145,17171,36.125
2006Q3,11,61,3958,15.125
2006Q3,11,87,680,21.625
2006Q3,24,93,53391,23.125
2006Q3,24,58,33860,14.375
2006Q3,35,73,96196,18.125
2006Q3,46,76,8730,18.875
2006Q3,47,91,4288,22.625
2006Q3,35,112,67019,27.875
2006Q3,46,71,34490,17.625
2006Q3,46,100,5666,24.875
2006Q3,35,115,48304,28.625
2006Q3,24,97,34612,24.125
2006Q3,47,70,15043,17.375
2006Q3,48,60,17171,14.875
2006Q3,35,55,42403,13.625
2006Q3,10,53,4444,13.125
2006Q3,35,54,128989,13.375
2006Q3,11,71,3644,17.625
2006Q3,47,82,8760,20.375
2006Q3,13,103,7333,25.625
2006Q3,12,48,7007,11.875
2006Q3,10,134,1074,33.375
2006Q3,46,67,8546,16.625
2006Q3,35,91,54877,22.625
2006Q3,48,48,14475,11.875
2006Q3,12,51,11860,12.625
2006Q3,59,59,52621,14.625
2006Q3,59,88,30073,21.875
2006Q3,24,98,52144,24.375
2006Q3,10,31,10787,7.625
2006Q3,10,69,2712,17.125
2006Q3,48,95,24893,23.625
2006Q3,12,70,13882,17.375
2006Q3,10,52,9145,12.875
2006Q3,46,141,14666,35.125
2006Q3,46,34,12982,8.375
2006Q3,47,57,22118,14.125
2006Q3,35,116,50574,28.875
2006Q3,48,81,51799,20.125
2006Q3,10,60,3773,14.875
2006Q3,10,91,1692,22.625
2006Q3,13,72,8199,17.875
2006Q3,48,87,41763,21.625
2006Q3,46,132,5337,32.875
2006Q3,59,63,20764,15.625
2006Q3,47,84,10133,20.875
2006Q3,12,144,9431,35.875
2006Q3,12,141,8556,35.125
2006Q3,46,79,15437,19.625
2006Q3,48,122,42451,30.375
2006Q3,13,159,1132,39.625
2006Q3,11,131,1268,32.625
2006Q3,59,141,44867,35.125
2006Q3,24,139,31366,34.625
2006Q3,35,97,60654,24.125
2006Q3,47,123,2956,30.625
2006Q3,47,117,16251,29.125
2006Q3,35,145,38004,36.125
2006Q3,47,111,3143,27.625
2006Q3,10,40,9205,9.875
2006Q3,35,160,48374,39.875
2006Q3,12,60,8673,14.875
2006Q3,10,103,6645,25.625
2006Q3,59,159,18087,39.625
2006Q3,10,48,3474,11.875
2006Q3,47,83,5339,20.625
2006Q3,47,67,4161,16.625
2006Q3,35,143,16009,35.625
2006Q3,47,89,12558,22.125
2006Q3,47,120,5231,29.875
2006Q3,12,133,3378,33.125
2006Q3,59,99,65495,24.625
2006Q3,10,62,2949,15.375
2006Q3,47,87,10309,21.625
2006Q3,11,51,1637,12.625
2006Q3,10,105,855,26.125
2006Q3,12,46,6368,11.375
2006Q3,24,124,48722,30.875
2006Q3,12,124,6664,30.875
2006Q3,13,90,8867,22.375
2006Q3,35,23,8152,5.625
2006Q3,13,150,2738,37.375
2006Q3,59,135,59850,33.625
2006Q3,10,146,1580,36.375
2006Q3,24,134,33136,33.375
2006Q3,35,134,47336,33.375
2006Q3,24,62,43102,15.375
2006Q3,12,98,7844,24.375
2006Q3,59,150,22303,37.375
2006Q3,59,64,20432,15.875
2006Q3,47,105,4565,26.125
2006Q3,47,93,4844,23.125
2006Q3,46,60,8094,14.875
2006Q3,47,94,25104,23.375
2006Q3,11,60,983,14.875
2006Q3,24,72,78467,17.875
2006Q3,24,74,74817,18.375
2006Q3,10,43,9505,10.625
2006Q3,12,41,8979,10.125
2006Q3,24,121,17472,30.125
2006Q3,35,105,39648,26.125
2006Q3,10,90,4063,22.375
2006Q3,13,67,6566,16.625
2006Q3,35,32,25025,7.875
2006Q3,48,41,14775,10.125
2006Q3,46,33,4065,8.125
2006Q3,46,152,2460,37.875
2006Q3,59,74,13391,18.375
2006Q3,47,49,11231,12.125
2006Q3,48,110,18437,27.375
2006Q3,35,93,59687,23.125
2006Q3,47,48,6293,11.875
2006Q3,10,20,263,4.875
2006Q3,48,27,5862,6.625
2006Q3,13,99,3948,24.625
2006Q3,24,110,26244,27.375
2006Q3,48,33,41389,8.125
2006Q3,24,26,4358,6.375
2006Q3,47,79,8679,19.625
2006Q3,47,114,2324,28.375
2006Q3,13,120,6674,29.875
2006Q3,35,41,79505,10.125
2006Q3,46,62,9497,15.375
2006Q3,47,27,1218,6.625
2006Q3,47,141,12853,35.125
2006Q3,35,31,6928,7.625
2006Q3,48,106,29647,26.375
2006Q3,59,142,14292,35.375
2006Q3,12,80,20346,19.875
2006Q3,47,77,10838,19.125
2006Q3,48,159,14600,39.625
2006Q3,11,37,2224,9.125
2006Q3,59,62,14863,15.375
2006Q3,47,78,9889,19.375
2006Q3,48,152,9920,37.875
2006Q3,13,74,5904,18.375
2006Q3,46,73,12394,18.125
2006Q3,13,63,7411,15.625
2006Q3,13,106,2847,26.375
2006Q3,12,126,4366,31.375
2006Q3,13,137,1894,34.125
2006Q3,59,76,17859,18.875
2006Q3,48,158,27422,39.375
2006Q3,24,33,29547,8.125
2006Q3,11,39,1661,9.625
2006Q3,12,154,3132,38.375
2006Q3,12,142,4035,35.375
2006Q3,35,118,26478,29.375
2006Q3,10,49,4730,12.125
2006Q3,46,55,7575,13.625
2006Q3,10,92,2336,22.875
2006Q3,12,93,6030,23.125
2006Q3,47,138,2375,34.375
2006Q3,24,99,86982,24.625
2006Q3,24,125,19097,31.125
2006Q3,48,84,51825,20.875
2006Q3,47,137,1918,34.125
2006Q3,12,78,8502,19.375
2006Q3,47,30,862,7.375
2006Q3,12,49,6688,12.125
2006Q3,47,65,7465,16.125
2006Q3,24,96,52420,23.875
2006Q3,10,57,9070,14.125
2006Q3,13,68,14306,16.875
2006Q3,46,93,5998,23.125
2006Q3,59,72,22166,17.875
2006Q3,35,111,55594,27.625
2006Q3,35,125,43760,31.125
2006Q3,48,51,7707,12.625
2006Q3,46,131,4780,32.625
2006Q3,10,64,4718,15.875
2006Q3,46,84,13352,20.875
2006Q3,24,45,108547,11.125
2006Q3,46,122,9564,30.375
2006Q3,35,154,49686,38.375
2006Q3,24,128,7602,31.875
2006Q3,46,43,30080,10.625
2006Q3,48,97,14759,24.125
2006Q3,13,49,6383,12.125
2006Q3,59,78,27314,19.375
2006Q3,11,117,2107,29.125
2006Q3,46,86,7123,21.375
2006Q3,48,136,29658,33.875
2006Q3,35,81,107600,20.125
2006Q3,47,25,292,6.125
2006Q3,12,115,2455,28.625
2006Q3,59,143,1667,35.625
2006Q3,59,158,20703,39.375
2006Q3,46,127,5941,31.625
2006Q3,13,156,1426,38.875
2006Q3,12,87,8380,21.625
2006Q3,46,92,7161,22.875
2006Q3,12,143,2187,35.625
2006Q3,48,69,11618,17.125
2006Q3,59,139,14601,34.625
2006Q3,59,107,9473,26.625
2006Q3,47,146,6693,36.375
2006Q3,47,81,9460,20.125
2006Q3,24,155,25382,38.625
2006Q3,12,72,11098,17.875
2006Q3,11,102,1148,25.375
2006Q3,59,60,18471,14.875
2006Q3,59,128,11651,31.875
2006Q3,59,140,25961,34.875
2006Q3,12,112,3137,27.875
2006Q3,24,106,40794,26.375
2006Q3,46,64,11190,15.875
2006Q3,35,133,31726,33.125
2006Q3,48,115,18719,28.625
2006Q3,35,22,6347,5.375
2006Q3,24,77,87855,19.125
2006Q3,59,86,24667,21.375
2006Q3,11,49,1602,12.125
2006Q3,59,138,11747,34.375
2006Q3,59,119,11697,29.625
2006Q3,12,89,9905,22.125
2006Q3,13,121,975,30.125
2006Q3,47,60,8842,14.875
2006Q3,48,109,10983,27.125
2006Q3,13,82,8511,20.375
2006Q3,13,109,2028,27.125
2006Q3,13,78,3208,19.375
2006Q3,13,123,1282,30.625
2006Q3,35,128,29677,31.875
2006Q3,48,30,1570,7.375
2006Q3,24,30,4491,7.375
2006Q3,48,70,74343,17.375
2006Q3,47,153,2389,38.125
2006Q3,13,125,4055,31.125
2006Q3,24,32,4096,7.875
2006Q3,12,39,8373,9.625
2006Q3,59,55,8516,13.625
2006Q3,48,123,10841,30.625
2006Q3,46,27,1501,6.625
2006Q3,47,56,10507,13.875
2006Q3,12,77,7002,19.125
2006Q3,24,115,31291,28.625
2006Q3,10,95,2781,23.625
2006Q3,48,142,12438,35.375
2006Q3,10,54,6940,13.375
2006Q3,24,112,37657,27.875
2006Q3,47,39,9235,9.625
2006Q3,47,62,7479,15.375
2006Q3,46,128,2812,31.875
2006Q3,47,64,5530,15.875
2006Q3,35,123,41214,30.625
2006Q3,10,68,8452,16.875
2006Q3,48,64,20201,15.875
2006Q3,11,56,2427,13.875
2006Q3,13,55,6048,13.625
2006Q3,59,109,8799,27.125
2006Q3,11,84,1564,20.875
2006Q3,11,64,1497,15.875
2006Q3,46,136,5389,33.875
2006Q3,46,158,3914,39.375
2006Q3,10,34,8607,8.375
2006Q3,10,85,4077,21.125
2006Q3,11,50,2579,12.375
2006Q3,47,74,6825,18.375
2006Q3,13,96,4686,23.875
2006Q3,46,99,12755,24.625
2006Q3,47,102,5611,25.375
2006Q3,48,38,80271,9.375
2006Q3,11,69,862,17.125
2006Q3,12,40,20386,9.875
2006Q3,13,98,2828,24.375
2006Q3,47,54,12382,13.375
2006Q3,24,150,44866,37.375
2006Q3,24,151,14302,37.625
2006Q3,48,67,14527,16.625
2006Q3,47,140,7595,34.875
2006Q3,10,66,10713,16.375
2006Q3,46,115,5101,28.625
2006Q3,47,128,2699,31.875
2006Q3,13,115,3085,28.625
2006Q3,12,111,4982,27.625
2006Q3,59,104,17372,25.875
2006Q3,47,130,5075,32.375
2006Q3,10,88,5094,21.875
2006Q3,35,138,31298,34.375
2006Q3,12,120,4406,29.875
2006Q3,47,55,4051,13.625
2006Q3,13,111,4230,27.625
2006Q3,59,92,21042,22.875
2006Q3,46,106,5838,26.375
2006Q3,12,153,1193,38.125
2006Q3,47,118,3208,29.375
2006Q3,10,78,3626,19.375
2006Q3,48,134,5863,33.375
2006Q3,11,48,984,11.875
2006Q3,59,36,6810,8.875
2006Q3,48,50,25536,12.375
2006Q3,10,96,990,23.875
2006Q3,13,56,12220,13.875
2006Q3,10,35,6866,8.625
2006Q3,48,98,27695,24.375
2006Q3,12,149,2407,37.125
2006Q3,11,91,297,22.625
2006Q3,46,150,3409,37.375
2006Q3,13,60,4987,14.875
2006Q3,47,115,3887,28.625
2006Q3,59,118,11249,29.375
2006Q3,11,74,957,18.375
2006Q3,11,70,2774,17.375
2006Q3,13,64,9853,15.875
2006Q3,46,104,3700,25.875
2006Q3,24,22,2396,5.375
2006Q3,11,59,2206,14.625
2006Q3,48,135,51859,33.625
2006Q3,12,96,4358,23.875
2006Q3,12,64,6537,15.875
2006Q3,59,116,13128,28.875
2006Q3,35,110,51785,27.375
2006Q3,59,56,66936,13.875
2006Q3,13,112,768,27.875
2006Q3,11,90,2552,22.375
2006Q3,48,138,7296,34.375
2006Q3,48,56,59124,13.875
2006Q3,10,72,5026,17.875
2006Q3,46,112,6078,27.875
2006Q3,48,53,12015,13.125
2006Q3,47,112,4260,27.875
2006Q3,59,111,9118,27.625
2006Q3,46,101,9836,25.125
2006Q3,11,52,4247,12.875
2006Q3,12,128,3390,31.875
2006Q3,59,149,10476,37.125
2006Q3,12,50,17106,12.375
2006Q3,12,110,4084,27.375
2006Q3,59,46,20600,11.375
2006Q3,10,45,6703,11.125
2006Q3,10,55,4683,13.625
2006Q3,46,126,6191,31.375
2006Q3,13,42,11111,10.375
2006Q3,13,118,1966,29.375
2006Q3,11,111,519,27.625
2006Q3,11,66,4649,16.375
2006Q3,47,73,9516,18.125
2006Q3,24,91,21543,22.625
2006Q3,59,83,19212,20.625
2006Q3,48,112,18425,27.875
2006Q3,10,110,1049,27.375
2006Q3,11,85,1913,21.125
2006Q3,35,140,86914,34.875
2006Q3,10,98,2799,24.375
2006Q3,13,18,945,4.375
2006Q3,11,140,400,34.875
2006Q3,10,157,877,39.125
2006Q3,11,77,1160,19.125
2006Q3,13,136,5805,33.875
2006Q3,13,29,1240,7.125
2006Q3,10,144,2298,35.875
2006Q3,46,137,2459,34.125
2006Q3,48,55,7219,13.625
2006Q3,48,86,25999,21.375
2006Q3,59,70,60224,17.375
2006Q3,11,40,2898,9.875
2006Q3,10,94,10153,23.375
2006Q3,13,130,2386,32.375
2006Q3,48,92,10893,22.875
2006Q3,48,73,22684,18.125
2006Q3,24,27,4191,6.625
2006Q3,59,67,9959,16.625
2006Q3,46,154,3086,38.375
2006Q3,47,97,3664,24.125
2006Q3,13,41,7463,10.125
2006Q3,48,120,22921,29.875
2006Q3,48,118,11707,29.375
2006Q3,48,128,10484,31.875
2006Q3,47,107,2076,26.625
2006Q3,47,136,4880,33.875
2006Q3,24,137,9790,34.125
2006Q3,12,67,4751,16.625
2006Q3,11,156,337,38.875
2006Q3,48,37,10704,9.125
2006Q3,12,59,18344,14.625
2006Q3,11,128,180,31.875
2006Q3,12,86,5097,21.375
2006Q3,35,25,4284,6.125
2006Q3,35,27,16476,6.625
2006Q3,46,56,18000,13.875
2006Q3,10,80,8029,19.875
2006Q3,13,77,4390,19.125
2006Q3,46,155,1955,38.625
2006Q3,12,30,943,7.375
2006Q3,46,102,7842,25.375
2006Q3,11,73,1037,18.125
2006Q3,47,96,5946,23.875
2006Q3,11,75,4150,18.625
2006Q3,13,143,1649,35.625
2006Q3,24,130,22145,32.375
2006Q3,46,91,4062,22.625
2006Q3,47,158,3471,39.375
2006Q3,59,91,17654,22.625
2006Q3,13,35,9415,8.625
2006Q3,59,24,2977,5.875
2006Q3,48,88,25527,21.875
2006Q3,35,157,39814,39.125
2006Q3,59,65,28359,16.125
2006Q3,13,30,4802,7.375
2006Q3,13,62,3974,15.375
2006Q3,59,151,8344,37.625
2006Q3,48,58,15174,14.375
2006Q3,47,46,6759,11.375
2006Q3,10,133,2659,33.125
2006Q3,10,42,5040,10.375
2006Q3,48,149,9968,37.125
2006Q3,35,46,63297,11.375
2006Q3,11,94,2468,23.375
2006Q3,46,114,4668,28.375
2006Q3,35,114,32126,28.375
2006Q3,12,17,271,4.125
2006Q3,11,35,2908,8.625
2006Q3,12,140,7242,34.875
2006Q3,46,129,5743,32.125
2006Q3,11,76,912,18.875
2006Q3,59,156,8227,38.875
2006Q3,59,148,8855,36.875
2006Q3,59,29,6679,7.125
2006Q3,10,16,113,3.875
2006Q3,24,157,10903,39.125
2006Q3,35,30,13620,7.375
2006Q3,24,160,16469,39.875
2006Q3,12,104,3422,25.875
2006Q3,11,158,372,39.375
2006Q3,47,160,2114,39.875
2006Q3,59,125,7350,31.125
2006Q3,48,116,10096,28.875
2006Q3,24,92,32111,22.875
2006Q3,24,29,4749,7.125
2006Q3,46,88,6900,21.875
2006Q3,48,119,13718,29.625
2006Q3,48,157,12755,39.125
2006Q3,47,63,8240,15.625
2006Q3,13,145,1729,36.125
2006Q3,59,81,53135,20.125
2006Q3,12,127,5298,31.625
2006Q3,13,131,5262,32.625
2006Q3,24,53,48526,13.125
2006Q3,13,101,4019,25.125
2006Q3,13,95,3555,23.625
2006Q3,10,67,1882,16.625
2006Q3,11,129,345,32.125
2006Q3,12,56,11139,13.875
2006Q3,11,80,2868,19.875
2006Q3,47,100,2692,24.875
2006Q3,12,97,4527,24.125
2006Q3,12,158,4198,39.375
2006Q3,47,35,6498,8.625
2006Q3,47,42,12480,10.375
2006Q3,11,42,2983,10.375
2006Q3,12,83,4463,20.625
2006Q3,11,136,490,33.875
2006Q3,12,35,20587,8.625
2006Q3,48,140,28179,34.875
2006Q3,48,151,7748,37.625
2006Q3,48,72,22947,17.875
2006Q3,59,145,12697,36.125
2006Q3,11,72,1770,17.875
2006Q3,10,74,3180,18.375
2006Q3,12,160,1887,39.875
2006Q3,59,134,7821,33.375
2006Q3,11,127,288,31.625
2006Q3,13,157,1809,39.125
2006Q3,13,107,1980,26.625
2006Q3,47,155,2084,38.625
2006Q3,11,63,1422,15.625
2006Q3,12,155,1535,38.625
2006Q3,24,138,15044,34.375
2006Q3,13,160,841,39.875
2006Q3,35,26,6103,6.375
2006Q3,13,113,10687,28.125
2006Q3,12,106,3269,26.375
2006Q3,46,144,6635,35.875
2006Q3,11,103,1449,25.625
2006Q3,24,24,3484,5.875
2006Q3,11,106,958,26.375
2006Q3,48,31,3712,7.625
2006Q3,48,126,30699,31.375
2006Q3,10,37,7004,9.125
2006Q3,59,37,1313,9.125
2006Q3,10,93,1726,23.125
2006Q3,11,65,1274,16.125
2006Q3,13,128,1379,31.875
2006Q3,12,76,3800,18.875
2006Q3,11,78,1345,19.375
2006Q3,10,39,5087,9.625
2006Q3,10,65,3782,16.125
2006Q3,48,35,23070,8.625
2006Q3,59,31,5056,7.625
2006Q3,59,17,1792,4.125
2006Q3,13,100,3314,24.875
2006Q3,11,151,182,37.625
2006Q3,10,140,2452,34.875
2006Q3,12,157,1874,39.125
2006Q3,12,37,5884,9.125
2006Q3,10,82,3693,20.375
2006Q3,59,22,1698,5.375
2006Q3,12,119,2614,29.625
2006Q3,11,45,2236,11.125
2006Q3,10,44,6367,10.875
2006Q3,10,118,644,29.375
2006Q3,12,159,1713,39.625
2006Q3,12,100,4119,24.875
2006Q3,24,31,4844,7.625
2006Q3,47,133,1987,33.125
2006Q3,48,153,12356,38.125
2006Q3,10,81,2204,20.125
2006Q3,46,105,3774,26.125
2006Q3,47,51,3417,12.625
2006Q3,13,92,4106,22.875
2006Q3,59,42,55210,10.375
2006Q3,59,27,4376,6.625
2006Q3,46,29,806,7.125
2006Q3,11,95,509,23.625
2006Q3,48,129,13093,32.125
2006Q3,12,151,2167,37.625
2006Q3,24,133,21053,33.125
2006Q3,59,93,19502,23.125
2006Q3,13,142,1299,35.375
2006Q3,10,142,1643,35.375
2006Q3,10,109,820,27.125
2006Q3,48,23,1105,5.625
2006Q3,47,88,7548,21.875
2006Q3,12,79,8633,19.625
2006Q3,11,132,1536,32.875
2006Q3,11,46,1167,11.375
2006Q3,46,149,3673,37.125
2006Q3,24,119,12385,29.625
2006Q3,12,99,8183,24.625
2006Q3,12,130,2162,32.375
2006Q3,10,120,2047,29.875
2006Q3,47,34,3729,8.375
2006Q3,11,144,1576,35.875
2006Q3,10,84,2892,20.875
2006Q3,13,76,3033,18.875
2006Q3,46,21,162,5.125
2006Q3,46,133,2257,33.125
2006Q3,48,125,7088,31.125
2006Q3,11,101,1542,25.125
2006Q3,59,147,12675,36.625
2006Q3,24,152,14858,37.875
2006Q3,11,92,344,22.875
2006Q3,11,137,353,34.125
2006Q3,13,139,1936,34.625
2006Q3,47,119,2771,29.625
2006Q3,10,149,1467,37.125
2006Q3,11,141,564,35.125
2006Q3,59,154,18929,38.375
2006Q3,48,139,13600,34.625
2006Q3,10,100,516,24.875
2006Q3,12,69,5621,17.125
2006Q3,13,129,2145,32.125
2006Q3,48,101,29747,25.125
2006Q3,12,145,1535,36.125
2006Q3,10,122,5379,30.375
2006Q3,48,105,13979,26.125
2006Q3,12,84,8416,20.875
2006Q3,24,17,600,4.125
2006Q3,59,97,13764,24.125
2006Q3,10,124,2363,30.875
2006Q3,46,74,8439,18.375
2006Q3,35,24,12517,5.875
2006Q3,11,67,1692,16.625
2006Q3,10,150,3769,37.375
2006Q3,59,152,7216,37.875
2006Q3,47,26,1640,6.375
2006Q3,13,119,2405,29.625
2006Q3,11,116,279,28.875
2006Q3,59,114,12119,28.375
2006Q3,47,124,4557,30.875
2006Q3,24,159,9914,39.625
2006Q3,12,146,2586,36.375
2006Q3,10,104,1451,25.875
2006Q3,48,21,330,5.125
2006Q3,11,79,1429,19.625
2006Q3,59,112,26446,27.875
2006Q3,35,147,37975,36.625
2006Q3,13,154,1575,38.375
2006Q3,13,44,5126,10.875
2006Q3,10,18,122,4.375
2006Q3,10,117,9575,29.125
2006Q3,13,141,6877,35.125
2006Q3,11,93,1207,23.125
2006Q3,13,122,4680,30.375
2006Q3,12,74,5104,18.375
2006Q3,47,31,1060,7.625
2006Q3,47,122,6964,30.375
2006Q3,10,125,1956,31.125
2006Q3,11,110,827,27.375
2006Q3,47,142,2928,35.375
2006Q3,24,21,1398,5.125
2006Q3,47,28,470,6.875
2006Q3,59,133,9842,33.125
2006Q3,11,100,398,24.875
2006Q3,47,17,292,4.125
2006Q3,13,149,1100,37.125
2006Q3,10,131,3897,32.625
2006Q3,13,83,2127,20.625
2006Q3,10,77,3720,19.125
2006Q3,35,28,7428,6.875
2006Q3,48,22,1265,5.375
2006Q3,11,22,91,5.375
2006Q3,47,134,1815,33.375
2006Q3,11,145,185,36.125
2006Q3,59,25,2067,6.125
2006Q3,12,152,1820,37.875
2006Q3,48,34,7135,8.375
2006Q3,47,121,1431,30.125
2006Q3,11,107,109,26.625
2006Q3,10,56,5867,13.875
2006Q3,12,137,1444,34.125
2006Q3,10,86,2061,21.375
2006Q3,10,51,2102,12.625
2006Q3,11,122,803,30.375
2006Q3,13,104,2919,25.875
2006Q3,48,24,3701,5.875
2006Q3,47,76,6995,18.875
2006Q3,47,143,1100,35.625
2006Q3,10,129,2628,32.125
2006Q3,10,135,3352,33.625
2006Q3,10,127,2987,31.625
2006Q3,47,149,2449,37.125
2006Q3,10,136,3890,33.875
2006Q3,12,42,14231,10.375
2006Q3,47,20,440,4.875
2006Q3,13,97,2961,24.125
2006Q3,13,132,4243,32.875
2006Q3,13,148,1137,36.875
2006Q3,12,107,2771,26.625
2006Q3,47,32,501,7.875
2006Q3,59,34,2868,8.375
2006Q3,10,137,2432,34.125
2006Q3,46,160,1541,39.875
2006Q3,11,147,179,36.625
2006Q3,11,18,183,4.375
2006Q3,11,118,482,29.375
2006Q3,12,138,528,34.375
2006Q3,12,150,2843,37.375
2006Q3,12,129,3403,32.125
2006Q3,11,108,765,26.875
2006Q3,10,102,2469,25.375
2006Q3,10,58,2108,14.375
2006Q3,24,156,13314,38.875
2006Q3,10,24,470,5.875
2006Q3,11,152,141,37.875
2006Q3,59,123,7776,30.625
2006Q3,12,22,294,5.375
2006Q3,11,104,386,25.875
2006Q3,10,83,1240,20.625
2006Q3,46,119,2673,29.625
2006Q3,35,18,2459,4.375
2006Q3,10,23,529,5.625
2006Q3,46,153,1876,38.125
2006Q3,47,152,1572,37.875
2006Q3,46,118,2759,29.375
2006Q3,48,132,23160,32.875
2006Q3,11,30,51,7.375
2006Q3,10,138,1026,34.375
2006Q3,13,126,4178,31.375
2006Q3,59,132,19315,32.875
2006Q3,10,159,714,39.625
2006Q3,11,155,168,38.625
2006Q3,47,151,1591,37.625
2006Q3,12,95,2775,23.625
